"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","YA99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,4134.225,,
"ITA","Italy","YA99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4121.825,,
"ITA","Italy","YA99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4148.425,,
"ITA","Italy","YA99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,4187.575,,
"ITA","Italy","YA99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,4269.625,,
"ITA","Italy","YA99C4L1_ST","Manufacturing (C )","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,4321.4,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,117.275,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,114.425,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,113.425,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,129.475,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,136.45,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,123.9,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,107.8,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,113.9,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,125.475,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,120.65,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,108.925,,
"ITA","Italy","YA99D4L1_ST","Electricity, gas, steam and air conditioning supply (D)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,114.15,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,177.9,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,193.775,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,211.15,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,207.8,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,221.25,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,224.625,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,228.375,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,237.525,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,234.775,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,230.15,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,249.4,,
"ITA","Italy","YA99E4L1_ST","Water supply, sewerage, waste management and remediation activities (E)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,242.775,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1952.525,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1916.55,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1889.025,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1791.15,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1699.9,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1553.2,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1484.1,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1468.275,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1403.75,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1415.775,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1406.8,,
"ITA","Italy","YA99F4L1_ST","Construction (F)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1339.375,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,15355.22,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,15224.28,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,15233.2,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,15373.55,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,15508.3,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,15389.55,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,15473.75,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,15646.28,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,15929,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,16165.35,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,16282.83,,
"ITA","Italy","YA994SL1_ST","Employment in Services (ISIC rev.4, G-U)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,16408.68,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,3452.35,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,3363.575,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,3305.375,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,3252.15,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,3331.225,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,3287.525,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,3226.525,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,3194.2,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,3241.55,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,3287.525,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,3287.125,,
"ITA","Italy","YA99G4L1_ST","Wholesale and retail trade, repair of motor vehicles and motorcycles (G)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,3286.5,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1064.475,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1059.825,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1057.35,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1073.775,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1045.15,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1033.65,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1039.125,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1033.05,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1084.875,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1109.5,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1129.425,,
"ITA","Italy","YA99H4L1_ST","Transportation and storage (H)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1142.725,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1159.7,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1146.75,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,1166.35,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,1189.1,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,1247.225,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,1227.575,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,1269.4,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,1333.95,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2016","2016","PER","Persons","3","Thousands",,,1394.95,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2017","2017","PER","Persons","3","Thousands",,,1450.95,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2018","2018","PER","Persons","3","Thousands",,,1459.25,,
"ITA","Italy","YA99I4L1_ST","Accommodation and food service activities (I)","TT","All persons","A","Annual","2019","2019","PER","Persons","3","Thousands",,,1480.2,,
"ITA","Italy","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,541.525,,
"ITA","Italy","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,536.6,,
"ITA","Italy","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,522.575,,
"ITA","Italy","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,544.4,,
"ITA","Italy","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,554.725,,
"ITA","Italy","YA99J4L1_ST","Information and communication (J)","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,549,,
